# 外国人名の削除リスト (姓・名)
#
# scripts/find_foreign_names.py が生成する。手で編集せず、誤判定は
# dict/foreign-names/allow.csv (残す) と deny.csv (消す) に書いて再生成する。
# 規則の版: 1 / Unihan: 18.0.0
# 入力: ipadic.csv, ipadic-neologd.csv, ipadic-neologd-sudachi.csv
# 件数: 2391 (cn-compound-surname 21, cn-surname-on 381, deny-list 1, foreign-reading 197, kata-foreign 1791)
キョンファ,キョンファ,"名詞,固有名詞,人名,名"
キョンホ,キョンホ,"名詞,固有名詞,人名,名"
キョンホァ,キョンホァ,"名詞,固有名詞,人名,名"
キョンミ,キョンミ,"名詞,固有名詞,人名,名"
キョンミン,キョンミン,"名詞,固有名詞,人名,名"
キョン・ファ,キョンファ,"名詞,固有名詞,人名,名"
キョン・ホァ,キョンファ,"名詞,固有名詞,人名,名"
キンジー,キンジー,"名詞,固有名詞,人名,名"
キンバリー,キンバリー,"名詞,固有名詞,人名,名"
キンベイ,キンベイ,"名詞,固有名詞,人名,名"
ギファン,ギファン,"名詞,固有名詞,人名,名"
ギホン,ギホン,"名詞,固有名詞,人名,名"
ギョング,ギョング,"名詞,固有名詞,人名,名"
ギョンジン,ギョンジン,"名詞,固有名詞,人名,名"
ギリョン,ギリョン,"名詞,固有名詞,人名,名"
ギルバート,ギルバート,"名詞,固有名詞,人名,名"
クァンス,クァンス,"名詞,固有名詞,人名,名"
クアン,クアン,"名詞,固有名詞,人名,名"
クアンス,クアンス,"名詞,固有名詞,人名,名"
クスハ,クスハ,"名詞,固有名詞,人名,名"
クヌートトーレ,クヌートトーレ,"名詞,固有名詞,人名,名"
クリスチーナ,クリスチーナ,"名詞,固有名詞,人名,名"
クリスティ,クリスティ,"名詞,固有名詞,人名,名"
クリスティン,クリスティン,"名詞,固有名詞,人名,名"
クリスティーナ,クリスティーナ,"名詞,固有名詞,人名,名"
クリステル,クリステル,"名詞,固有名詞,人名,名"
クリストファー,クリストファー,"名詞,固有名詞,人名,名"
クリント,クリント,"名詞,固有名詞,人名,名"
クルト,クルト,"名詞,固有名詞,人名,名"
クレイグ,クレイグ,"名詞,固有名詞,人名,名"
クレティエン,クレティエン,"名詞,固有名詞,人名,名"
クロ,クロ,"名詞,固有名詞,人名,名"
クロエ,クロエ,"名詞,固有名詞,人名,名"
クロード,クロード,"名詞,固有名詞,人名,名"
クヮンホ,クヮンホ,"名詞,固有名詞,人名,名"
クワンホ,クワンホ,"名詞,固有名詞,人名,名"
グァンモ,グァンモ,"名詞,固有名詞,人名,名"
グエン,グエン,"名詞,固有名詞,人名,名"
グラフ,グラフ,"名詞,固有名詞,人名,名"
グルグリーノ,グルグリーノ,"名詞,固有名詞,人名,名"
グレグ,グレグ,"名詞,固有名詞,人名,名"
グレゴリオ,グレゴリオ,"名詞,固有名詞,人名,名"
グレン,グレン,"名詞,固有名詞,人名,名"
グレース,グレース,"名詞,固有名詞,人名,名"
グレーテル,グレーテル,"名詞,固有名詞,人名,名"
グロリア,グロリア,"名詞,固有名詞,人名,名"
グンソク,グンソク,"名詞,固有名詞,人名,名"
グンター,グンター,"名詞,固有名詞,人名,名"
グンダ,グンダ,"名詞,固有名詞,人名,名"
ケサグリ,ケサグリ,"名詞,固有名詞,人名,名"
ケビン,ケビン,"名詞,固有名詞,人名,名"
ゲイリー,ゲイリー,"名詞,固有名詞,人名,名"
ゲール,ゲール,"名詞,固有名詞,人名,名"
コオ,コオ,"名詞,固有名詞,人名,名"
コッコ,コッコ,"名詞,固有名詞,人名,名"
コンスタンチン,コンスタンチン,"名詞,固有名詞,人名,名"
コンチータ,コンチータ,"名詞,固有名詞,人名,名"
コンラート,コンラート,"名詞,固有名詞,人名,名"
コーラ,コーラ,"名詞,固有名詞,人名,名"
コーリー,コーリー,"名詞,固有名詞,人名,名"
ゴラン,ゴラン,"名詞,固有名詞,人名,名"
ゴンウ,ゴンウ,"名詞,固有名詞,人名,名"
ゴールドベルク,ゴールドベルク,"名詞,固有名詞,人名,名"
サグ,サグ,"名詞,固有名詞,人名,名"
サタ,サタ,"名詞,固有名詞,人名,名"
サミュエル,サミュエル,"名詞,固有名詞,人名,名"
サムソック,サムソック,"名詞,固有名詞,人名,名"
サメハル,サメハル,"名詞,固有名詞,人名,名"
サンジュ,サンジュ,"名詞,固有名詞,人名,名"
サンヒョク,サンヒョク,"名詞,固有名詞,人名,名"
サンヒョン,サンヒョン,"名詞,固有名詞,人名,名"
ザイラー,ザイラー,"名詞,固有名詞,人名,名"
ザキ,ザキ,"名詞,固有名詞,人名,名"
シウォン,シウォン,"名詞,固有名詞,人名,名"
シェイク,シェイク,"名詞,固有名詞,人名,名"
シェリル,シェリル,"名詞,固有名詞,人名,名"
シェーホイ,シェーホイ,"名詞,固有名詞,人名,名"
シドニー,シドニー,"名詞,固有名詞,人名,名"
シニャン,シニャン,"名詞,固有名詞,人名,名"
シピン,シピン,"名詞,固有名詞,人名,名"
シモーヌ,シモーヌ,"名詞,固有名詞,人名,名"
シャオフイ,シャオフイ,"名詞,固有名詞,人名,名"
シャルロッテ,シャルロッテ,"名詞,固有名詞,人名,名"
シャロン,シャロン,"名詞,固有名詞,人名,名"
シャーミン,シャーミン,"名詞,固有名詞,人名,名"
シャーリー,シャーリー,"名詞,固有名詞,人名,名"
シャーロック,シャーロック,"名詞,固有名詞,人名,名"
シュイション,シュイション,"名詞,固有名詞,人名,名"
シュテフィ,シュテフィ,"名詞,固有名詞,人名,名"
ション,ション,"名詞,固有名詞,人名,名"
シルビ,シルビ,"名詞,固有名詞,人名,名"
シルビア,シルビア,"名詞,固有名詞,人名,名"
シンイル,シンイル,"名詞,固有名詞,人名,名"
シンチー,シンチー,"名詞,固有名詞,人名,名"
シンディ,シンディ,"名詞,固有名詞,人名,名"
シークァン,シークァン,"名詞,固有名詞,人名,名"
シーグフリード,シーグフリード,"名詞,固有名詞,人名,名"
ジウ,ジウ,"名詞,固有名詞,人名,名"
ジウン,ジウン,"名詞,固有名詞,人名,名"
ジェウォン,ジェウォン,"名詞,固有名詞,人名,名"
ジェシカ,ジェシカ,"名詞,固有名詞,人名,名"
ジェジュン,ジェジュン,"名詞,固有名詞,人名,名"
ジェフ,ジェフ,"名詞,固有名詞,人名,名"
ジェフリー,ジェフリー,"名詞,固有名詞,人名,名"
ジェブ,ジェブ,"名詞,固有名詞,人名,名"
ジェホ,ジェホ,"名詞,固有名詞,人名,名"
ジェリー,ジェリー,"名詞,固有名詞,人名,名"
ジェームス,ジェームス,"名詞,固有名詞,人名,名"
ジェームズ,ジェームズ,"名詞,固有名詞,人名,名"
ジェーン,ジェーン,"名詞,固有名詞,人名,名"
ジシン,ジシン,"名詞,固有名詞,人名,名"
ジスカール,ジスカール,"名詞,固有名詞,人名,名"
ジソブ,ジソブ,"名詞,固有名詞,人名,名"
ジソプ,ジソプ,"名詞,固有名詞,人名,名"
ジテ,ジテ,"名詞,固有名詞,人名,名"
ジヌ,ジヌ,"名詞,固有名詞,人名,名"
ジヒョン,ジヒョン,"名詞,固有名詞,人名,名"
ジファン,ジファン,"名詞,固有名詞,人名,名"
ジフン,ジフン,"名詞,固有名詞,人名,名"
ジミ,ジミ,"名詞,固有名詞,人名,名"
