# 一般語の分割・品詞の修正
#
# 文章の Linter (noslop) が形態素で判定する語のうち、配布辞書で誤って分割されるか固有名詞になる語。
# 「深掘り」は 深(形容詞) + 掘り(動詞)、「深堀り」は 深堀(人名) + り に、「腹落ち」は 腹 + 落ち(接尾) に割れる。
# 「深堀り」は表記ゆれなので原形を「深掘り」にそろえる。
# ステークホルダー・エンゲージメント・ユースケース・爆速は NEologd の固有名詞のエントリを
# dict/user-remove/common-words-as-proper-nouns.csv で落とし、ここで一般名詞として足す。
# (成果物・多角的・可視化・安全性・担当者 などは repair --demote-common-proper-nouns が品詞を直す)
# 文脈 ID は IPAdic の同じ品詞 (名詞,サ変接続 1283 / 名詞,一般 1285 / 名詞,形容動詞語幹 1287)、
# コストは IPAdic の同じ品詞で字種の近い語に合わせた (深入り 4460、カタカナ 6 字以上の名詞 3657、迅速 4167)
深掘り,1283,1283,4460,名詞,サ変接続,*,*,*,*,深掘り,フカボリ,フカボリ
深堀り,1283,1283,4460,名詞,サ変接続,*,*,*,*,深掘り,フカボリ,フカボリ
腹落ち,1283,1283,4460,名詞,サ変接続,*,*,*,*,腹落ち,ハラオチ,ハラオチ
ステークホルダー,1285,1285,3657,名詞,一般,*,*,*,*,ステークホルダー,ステークホルダー,ステークホルダー
エンゲージメント,1285,1285,3657,名詞,一般,*,*,*,*,エンゲージメント,エンゲージメント,エンゲージメント
ユースケース,1285,1285,3657,名詞,一般,*,*,*,*,ユースケース,ユースケース,ユースケース
爆速,1287,1287,4167,名詞,形容動詞語幹,*,*,*,*,爆速,バクソク,バクソク
